timestamp,steps,data source
2026-04-11T15:39:00Z,7,Inspire 3
2026-04-11T15:42:00Z,5,Inspire 3
2026-04-11T15:44:00Z,7,Inspire 3
2026-04-11T15:45:00Z,24,Inspire 3
2026-04-11T15:46:00Z,6,Inspire 3
2026-04-11T15:48:00Z,12,Inspire 3
2026-04-11T15:51:00Z,13,Inspire 3
2026-04-11T15:52:00Z,38,Inspire 3
2026-04-11T15:53:00Z,19,Inspire 3
2026-04-11T15:54:00Z,25,Inspire 3
2026-04-11T15:55:00Z,16,Inspire 3
2026-04-11T15:58:00Z,31,Inspire 3
2026-04-11T15:59:00Z,16,Inspire 3
2026-04-11T16:00:00Z,18,Inspire 3
2026-04-11T16:01:00Z,70,Inspire 3
2026-04-11T16:02:00Z,72,Inspire 3
2026-04-11T16:03:00Z,3,Inspire 3
2026-04-11T16:04:00Z,15,Inspire 3
2026-04-11T16:05:00Z,9,Inspire 3
2026-04-11T16:06:00Z,7,Inspire 3
2026-04-11T16:08:00Z,11,Inspire 3
2026-04-11T16:10:00Z,15,Inspire 3
2026-04-11T16:11:00Z,56,Inspire 3
2026-04-11T16:12:00Z,32,Inspire 3
2026-04-11T16:13:00Z,6,Inspire 3
2026-04-11T16:15:00Z,26,Inspire 3
2026-04-11T16:16:00Z,19,Inspire 3
2026-04-11T16:18:00Z,13,Inspire 3
2026-04-11T16:21:00Z,24,Inspire 3
2026-04-11T16:22:00Z,19,Inspire 3
2026-04-11T16:26:00Z,8,Inspire 3
2026-04-11T16:42:00Z,7,Inspire 3
2026-04-11T16:43:00Z,39,Inspire 3
2026-04-11T16:44:00Z,16,Inspire 3
2026-04-11T16:45:00Z,21,Inspire 3
2026-04-11T17:00:00Z,37,Inspire 3
2026-04-11T17:01:00Z,32,Inspire 3
2026-04-11T17:02:00Z,13,Inspire 3
2026-04-11T17:03:00Z,7,Inspire 3
2026-04-11T17:04:00Z,36,Inspire 3
2026-04-11T17:05:00Z,18,Inspire 3
2026-04-11T17:06:00Z,6,Inspire 3
2026-04-11T17:07:00Z,8,Inspire 3
2026-04-11T17:08:00Z,33,Inspire 3
2026-04-11T17:09:00Z,28,Inspire 3
2026-04-11T17:44:00Z,17,Inspire 3
2026-04-11T17:45:00Z,17,Inspire 3
2026-04-11T17:46:00Z,27,Inspire 3
2026-04-11T17:47:00Z,8,Inspire 3
2026-04-11T17:48:00Z,4,Inspire 3
2026-04-11T17:49:00Z,7,Inspire 3
2026-04-11T17:50:00Z,13,Inspire 3
2026-04-11T18:07:00Z,9,Inspire 3
2026-04-11T18:12:00Z,10,Inspire 3
2026-04-11T18:15:00Z,20,Inspire 3
2026-04-11T18:58:00Z,10,Inspire 3
2026-04-11T18:59:00Z,4,Inspire 3
2026-04-11T19:00:00Z,8,Inspire 3
2026-04-11T19:17:00Z,8,Inspire 3
2026-04-11T21:32:00Z,9,Inspire 3
2026-04-11T21:33:00Z,23,Inspire 3
2026-04-11T21:35:00Z,10,Inspire 3
2026-04-11T21:39:00Z,7,Inspire 3
2026-04-11T21:40:00Z,14,Inspire 3
2026-04-11T21:41:00Z,22,Inspire 3
2026-04-11T21:43:00Z,31,Inspire 3
2026-04-11T21:44:00Z,5,Inspire 3
2026-04-11T21:45:00Z,29,Inspire 3
2026-04-11T21:46:00Z,33,Inspire 3
2026-04-11T21:47:00Z,58,Inspire 3
2026-04-11T21:48:00Z,22,Inspire 3
2026-04-11T21:49:00Z,44,Inspire 3
2026-04-11T21:50:00Z,49,Inspire 3
2026-04-11T21:51:00Z,1,Inspire 3
2026-04-11T21:53:00Z,44,Inspire 3
2026-04-11T21:54:00Z,20,Inspire 3
2026-04-11T21:59:00Z,16,Inspire 3
2026-04-11T22:00:00Z,14,Inspire 3
2026-04-11T22:01:00Z,7,Inspire 3
2026-04-11T22:08:00Z,4,Inspire 3
2026-04-11T22:09:00Z,7,Inspire 3
2026-04-11T22:10:00Z,8,Inspire 3
2026-04-11T22:13:00Z,6,Inspire 3
2026-04-11T22:14:00Z,7,Inspire 3
2026-04-11T22:16:00Z,10,Inspire 3
2026-04-11T22:25:00Z,12,Inspire 3
2026-04-11T22:27:00Z,17,Inspire 3
2026-04-11T22:28:00Z,4,Inspire 3
2026-04-11T22:38:00Z,4,Inspire 3
2026-04-11T22:49:00Z,12,Inspire 3
2026-04-11T22:52:00Z,5,Inspire 3
2026-04-11T22:54:00Z,7,Inspire 3
2026-04-11T22:55:00Z,21,Inspire 3
2026-04-11T22:56:00Z,44,Inspire 3
2026-04-11T22:57:00Z,15,Inspire 3
2026-04-11T22:58:00Z,49,Inspire 3
2026-04-11T23:20:00Z,9,Inspire 3
2026-04-11T23:26:00Z,10,Inspire 3
2026-04-11T23:28:00Z,11,Inspire 3
2026-04-11T23:41:00Z,37,Inspire 3
2026-04-12T00:03:00Z,9,Inspire 3
2026-04-12T00:04:00Z,39,Inspire 3
2026-04-12T00:05:00Z,22,Inspire 3
2026-04-12T00:06:00Z,4,Inspire 3
2026-04-12T00:10:00Z,72,Inspire 3
2026-04-12T00:15:00Z,6,Inspire 3
2026-04-12T00:19:00Z,25,Inspire 3
2026-04-12T00:22:00Z,6,Inspire 3
2026-04-12T00:23:00Z,14,Inspire 3
2026-04-12T00:24:00Z,37,Inspire 3
2026-04-12T00:25:00Z,8,Inspire 3
2026-04-12T00:28:00Z,14,Inspire 3
2026-04-12T00:29:00Z,53,Inspire 3
2026-04-12T00:30:00Z,36,Inspire 3
2026-04-12T00:31:00Z,14,Inspire 3
2026-04-12T00:32:00Z,28,Inspire 3
2026-04-12T00:33:00Z,52,Inspire 3
2026-04-12T00:34:00Z,32,Inspire 3
2026-04-12T00:36:00Z,7,Inspire 3
2026-04-12T00:38:00Z,57,Inspire 3
2026-04-12T00:39:00Z,17,Inspire 3
2026-04-12T00:40:00Z,57,Inspire 3
2026-04-12T00:41:00Z,8,Inspire 3
2026-04-12T00:44:00Z,7,Inspire 3
2026-04-12T00:45:00Z,31,Inspire 3
2026-04-12T00:46:00Z,6,Inspire 3
2026-04-12T00:47:00Z,14,Inspire 3
2026-04-12T00:48:00Z,9,Inspire 3
2026-04-12T00:49:00Z,5,Inspire 3
2026-04-12T01:32:00Z,9,Inspire 3
2026-04-12T01:33:00Z,24,Inspire 3
2026-04-12T01:34:00Z,25,Inspire 3
2026-04-12T03:01:00Z,11,Inspire 3
2026-04-12T04:15:00Z,15,Inspire 3
2026-04-12T04:16:00Z,3,Inspire 3
2026-04-12T04:23:00Z,10,Inspire 3
2026-04-12T04:25:00Z,7,Inspire 3
2026-04-12T04:28:00Z,24,Inspire 3
2026-04-12T04:29:00Z,16,Inspire 3
2026-04-12T04:50:00Z,19,Inspire 3
2026-04-12T04:52:00Z,4,Inspire 3
2026-04-12T04:53:00Z,12,Inspire 3
2026-04-12T05:04:00Z,10,Inspire 3
2026-04-12T05:07:00Z,18,Inspire 3
2026-04-12T05:51:00Z,6,Inspire 3
2026-04-12T06:06:00Z,9,Inspire 3
2026-04-12T06:12:00Z,8,Inspire 3
2026-04-12T07:20:00Z,8,Inspire 3
2026-04-12T07:21:00Z,20,Inspire 3
2026-04-12T07:22:00Z,22,Inspire 3
2026-04-12T08:13:00Z,5,Inspire 3
2026-04-12T09:22:00Z,9,Inspire 3
2026-04-12T12:38:00Z,20,Inspire 3
2026-04-12T12:39:00Z,18,Inspire 3
2026-04-12T12:40:00Z,35,Inspire 3
2026-04-12T12:41:00Z,20,Inspire 3
2026-04-12T12:45:00Z,33,Inspire 3
2026-04-12T12:50:00Z,8,Inspire 3
2026-04-12T12:51:00Z,9,Inspire 3
2026-04-12T12:52:00Z,19,Inspire 3
2026-04-12T12:53:00Z,56,Inspire 3
2026-04-12T12:54:00Z,10,Inspire 3
2026-04-12T13:01:00Z,76,Inspire 3
2026-04-12T13:02:00Z,7,Inspire 3
2026-04-12T13:52:00Z,22,Inspire 3
2026-04-12T14:03:00Z,46,Inspire 3
2026-04-12T14:12:00Z,10,Inspire 3
2026-04-12T14:25:00Z,5,Inspire 3
2026-04-12T14:27:00Z,17,Inspire 3
2026-04-12T14:29:00Z,55,Inspire 3
2026-04-12T14:30:00Z,51,Inspire 3
2026-04-12T14:36:00Z,12,Inspire 3
2026-04-12T14:37:00Z,50,Inspire 3
2026-04-12T14:38:00Z,47,Inspire 3
2026-04-12T14:39:00Z,29,Inspire 3
2026-04-12T14:40:00Z,6,Inspire 3
2026-04-12T14:41:00Z,7,Inspire 3
2026-04-12T14:46:00Z,4,Inspire 3
2026-04-12T14:51:00Z,9,Inspire 3
2026-04-12T14:59:00Z,11,Inspire 3
2026-04-12T15:01:00Z,11,Inspire 3
2026-04-12T15:02:00Z,12,Inspire 3
2026-04-12T15:05:00Z,6,Inspire 3
2026-04-12T15:06:00Z,21,Inspire 3
2026-04-12T15:08:00Z,12,Inspire 3
2026-04-12T15:09:00Z,20,Inspire 3
2026-04-12T15:10:00Z,37,Inspire 3
2026-04-12T15:12:00Z,9,Inspire 3
2026-04-12T15:13:00Z,8,Inspire 3
2026-04-12T16:27:00Z,10,Inspire 3
2026-04-12T16:28:00Z,16,Inspire 3
2026-04-12T16:30:00Z,5,Inspire 3
2026-04-12T17:00:00Z,8,Inspire 3
2026-04-12T18:04:00Z,10,Inspire 3
2026-04-12T18:08:00Z,9,Inspire 3
2026-04-12T18:10:00Z,13,Inspire 3
2026-04-12T18:12:00Z,4,Inspire 3
2026-04-12T18:13:00Z,8,Inspire 3
2026-04-12T18:14:00Z,11,Inspire 3
2026-04-12T18:21:00Z,31,Inspire 3
2026-04-12T18:36:00Z,11,Inspire 3
2026-04-12T18:59:00Z,6,Inspire 3
2026-04-12T19:04:00Z,4,Inspire 3
2026-04-12T19:07:00Z,16,Inspire 3
2026-04-12T19:27:00Z,7,Inspire 3
2026-04-12T19:32:00Z,9,Inspire 3
2026-04-12T19:46:00Z,6,Inspire 3
2026-04-12T19:49:00Z,4,Inspire 3
2026-04-12T20:01:00Z,4,Inspire 3
2026-04-12T20:13:00Z,25,Inspire 3
2026-04-12T20:16:00Z,9,Inspire 3
2026-04-12T20:17:00Z,16,Inspire 3
2026-04-12T20:18:00Z,21,Inspire 3
2026-04-12T20:19:00Z,32,Inspire 3
2026-04-12T20:20:00Z,8,Inspire 3
2026-04-12T20:28:00Z,9,Inspire 3
2026-04-12T21:30:00Z,8,Inspire 3
2026-04-12T21:41:00Z,18,Inspire 3
2026-04-12T21:43:00Z,27,Inspire 3
2026-04-12T21:44:00Z,17,Inspire 3
2026-04-12T21:45:00Z,26,Inspire 3
2026-04-12T21:46:00Z,8,Inspire 3
2026-04-12T22:08:00Z,17,Inspire 3
2026-04-12T22:20:00Z,4,Inspire 3
2026-04-12T22:24:00Z,22,Inspire 3
2026-04-12T22:28:00Z,23,Inspire 3
2026-04-12T22:31:00Z,12,Inspire 3
2026-04-12T22:33:00Z,12,Inspire 3
2026-04-12T22:43:00Z,11,Inspire 3
2026-04-12T22:49:00Z,6,Inspire 3
2026-04-12T22:55:00Z,20,Inspire 3
2026-04-12T22:57:00Z,5,Inspire 3
2026-04-12T22:59:00Z,10,Inspire 3
2026-04-12T23:00:00Z,7,Inspire 3
2026-04-12T23:06:00Z,31,Inspire 3
2026-04-12T23:07:00Z,18,Inspire 3
2026-04-12T23:12:00Z,4,Inspire 3
2026-04-12T23:15:00Z,8,Inspire 3
2026-04-12T23:19:00Z,7,Inspire 3
2026-04-12T23:30:00Z,7,Inspire 3
2026-04-12T23:33:00Z,9,Inspire 3
2026-04-12T23:35:00Z,36,Inspire 3
2026-04-12T23:36:00Z,40,Inspire 3
2026-04-12T23:37:00Z,15,Inspire 3
2026-04-12T23:38:00Z,28,Inspire 3
2026-04-12T23:39:00Z,12,Inspire 3
2026-04-12T23:55:00Z,7,Inspire 3
2026-04-13T00:49:00Z,13,Inspire 3
2026-04-13T00:57:00Z,7,Inspire 3
2026-04-13T01:06:00Z,7,Inspire 3
2026-04-13T01:47:00Z,10,Inspire 3
2026-04-13T01:48:00Z,16,Inspire 3
2026-04-13T01:50:00Z,36,Inspire 3
2026-04-13T01:52:00Z,47,Inspire 3
2026-04-13T01:55:00Z,9,Inspire 3
2026-04-13T01:56:00Z,27,Inspire 3
2026-04-13T01:57:00Z,12,Inspire 3
2026-04-13T01:58:00Z,14,Inspire 3
2026-04-13T02:32:00Z,8,Inspire 3
2026-04-13T02:43:00Z,11,Inspire 3
2026-04-13T02:44:00Z,7,Inspire 3
2026-04-13T03:32:00Z,25,Inspire 3
2026-04-13T03:33:00Z,37,Inspire 3
2026-04-13T03:34:00Z,13,Inspire 3
2026-04-13T03:44:00Z,19,Inspire 3
2026-04-13T03:53:00Z,9,Inspire 3
2026-04-13T03:54:00Z,11,Inspire 3
2026-04-13T04:09:00Z,6,Inspire 3
2026-04-13T04:23:00Z,8,Inspire 3
2026-04-13T04:42:00Z,17,Inspire 3
2026-04-13T04:46:00Z,9,Inspire 3
2026-04-13T05:14:00Z,23,Inspire 3
2026-04-13T05:15:00Z,8,Inspire 3
2026-04-13T05:18:00Z,20,Inspire 3
2026-04-13T05:19:00Z,7,Inspire 3
2026-04-13T05:36:00Z,4,Inspire 3
2026-04-13T06:41:00Z,26,Inspire 3
2026-04-13T06:42:00Z,7,Inspire 3
2026-04-13T06:43:00Z,22,Inspire 3
2026-04-13T07:11:00Z,4,Inspire 3
2026-04-13T07:12:00Z,2,Inspire 3
2026-04-13T07:15:00Z,7,Inspire 3
2026-04-13T07:19:00Z,8,Inspire 3
2026-04-13T07:49:00Z,4,Inspire 3
2026-04-13T11:05:00Z,4,Inspire 3
2026-04-13T13:10:00Z,11,Inspire 3
2026-04-13T13:13:00Z,20,Inspire 3
2026-04-13T13:16:00Z,13,Inspire 3
2026-04-13T13:17:00Z,12,Inspire 3
2026-04-13T13:20:00Z,7,Inspire 3
2026-04-13T13:21:00Z,9,Inspire 3
2026-04-13T13:22:00Z,17,Inspire 3
2026-04-13T13:23:00Z,7,Inspire 3
2026-04-13T13:24:00Z,8,Inspire 3
2026-04-13T13:25:00Z,5,Inspire 3
2026-04-13T13:26:00Z,16,Inspire 3
2026-04-13T13:27:00Z,30,Inspire 3
2026-04-13T13:28:00Z,2,Inspire 3
2026-04-13T13:30:00Z,22,Inspire 3
2026-04-13T13:31:00Z,20,Inspire 3
2026-04-13T13:32:00Z,19,Inspire 3
2026-04-13T13:33:00Z,6,Inspire 3
2026-04-13T13:34:00Z,22,Inspire 3
2026-04-13T13:35:00Z,22,Inspire 3
2026-04-13T13:36:00Z,6,Inspire 3
2026-04-13T13:39:00Z,8,Inspire 3
2026-04-13T13:40:00Z,39,Inspire 3
2026-04-13T14:07:00Z,15,Inspire 3
2026-04-13T14:08:00Z,30,Inspire 3
2026-04-13T14:12:00Z,37,Inspire 3
2026-04-13T14:13:00Z,23,Inspire 3
2026-04-13T14:14:00Z,35,Inspire 3
2026-04-13T14:15:00Z,51,Inspire 3
2026-04-13T14:16:00Z,44,Inspire 3
2026-04-13T14:17:00Z,21,Inspire 3
2026-04-13T14:19:00Z,90,Inspire 3
2026-04-13T14:20:00Z,35,Inspire 3
2026-04-13T14:21:00Z,35,Inspire 3
2026-04-13T14:22:00Z,10,Inspire 3
2026-04-13T14:31:00Z,82,Inspire 3
2026-04-13T14:32:00Z,41,Inspire 3
2026-04-13T14:33:00Z,17,Inspire 3
2026-04-13T14:34:00Z,26,Inspire 3
2026-04-13T14:35:00Z,63,Inspire 3
2026-04-13T14:36:00Z,47,Inspire 3
2026-04-13T14:37:00Z,46,Inspire 3
2026-04-13T14:38:00Z,17,Inspire 3
2026-04-13T14:40:00Z,9,Inspire 3
2026-04-13T14:41:00Z,27,Inspire 3
2026-04-13T14:58:00Z,54,Inspire 3
2026-04-13T14:59:00Z,63,Inspire 3
2026-04-13T15:00:00Z,81,Inspire 3
2026-04-13T15:01:00Z,45,Inspire 3
2026-04-13T15:02:00Z,24,Inspire 3
2026-04-13T15:03:00Z,20,Inspire 3
2026-04-13T15:04:00Z,29,Inspire 3
2026-04-13T15:05:00Z,29,Inspire 3
2026-04-13T15:06:00Z,43,Inspire 3
2026-04-13T15:07:00Z,6,Inspire 3
2026-04-13T15:09:00Z,8,Inspire 3
2026-04-13T15:13:00Z,7,Inspire 3
2026-04-13T15:16:00Z,8,Inspire 3
2026-04-13T15:19:00Z,5,Inspire 3
2026-04-13T15:25:00Z,5,Inspire 3
2026-04-13T15:26:00Z,5,Inspire 3
2026-04-13T15:27:00Z,6,Inspire 3
2026-04-13T15:51:00Z,57,Inspire 3
2026-04-13T15:53:00Z,24,Inspire 3
2026-04-13T15:55:00Z,41,Inspire 3
2026-04-13T15:56:00Z,44,Inspire 3
2026-04-13T15:57:00Z,22,Inspire 3
2026-04-13T16:01:00Z,49,Inspire 3
2026-04-13T16:02:00Z,51,Inspire 3
2026-04-13T16:58:00Z,35,Inspire 3
2026-04-13T17:13:00Z,5,Inspire 3
2026-04-13T17:52:00Z,7,Inspire 3
2026-04-13T17:57:00Z,15,Inspire 3
2026-04-13T17:58:00Z,14,Inspire 3
2026-04-13T17:59:00Z,9,Inspire 3
2026-04-13T18:00:00Z,17,Inspire 3
2026-04-13T18:07:00Z,8,Inspire 3
2026-04-13T18:18:00Z,29,Inspire 3
2026-04-13T18:19:00Z,8,Inspire 3
2026-04-13T18:25:00Z,11,Inspire 3
2026-04-13T18:26:00Z,17,Inspire 3
2026-04-13T18:28:00Z,14,Inspire 3
2026-04-13T18:58:00Z,18,Inspire 3
2026-04-13T18:59:00Z,27,Inspire 3
2026-04-13T19:00:00Z,20,Inspire 3
2026-04-13T19:42:00Z,8,Inspire 3
2026-04-13T19:44:00Z,12,Inspire 3
2026-04-13T19:45:00Z,48,Inspire 3
2026-04-13T19:46:00Z,18,Inspire 3
2026-04-13T19:47:00Z,10,Inspire 3
2026-04-13T19:48:00Z,13,Inspire 3
2026-04-13T19:49:00Z,23,Inspire 3
2026-04-13T19:50:00Z,16,Inspire 3
2026-04-13T19:51:00Z,8,Inspire 3
2026-04-13T19:52:00Z,10,Inspire 3
2026-04-13T20:12:00Z,9,Inspire 3
2026-04-13T20:42:00Z,12,Inspire 3
2026-04-13T21:38:00Z,32,Inspire 3
2026-04-13T21:39:00Z,7,Inspire 3
2026-04-13T21:40:00Z,6,Inspire 3
2026-04-13T21:41:00Z,39,Inspire 3
2026-04-13T21:47:00Z,7,Inspire 3
2026-04-13T21:48:00Z,6,Inspire 3
2026-04-13T21:59:00Z,11,Inspire 3
2026-04-13T22:07:00Z,6,Inspire 3
2026-04-13T22:22:00Z,17,Inspire 3
2026-04-13T22:47:00Z,11,Inspire 3
2026-04-13T22:48:00Z,5,Inspire 3
2026-04-13T22:55:00Z,16,Inspire 3
2026-04-13T22:57:00Z,19,Inspire 3
2026-04-13T22:58:00Z,44,Inspire 3
2026-04-13T22:59:00Z,4,Inspire 3
2026-04-13T23:04:00Z,4,Inspire 3
2026-04-13T23:46:00Z,6,Inspire 3
2026-04-13T23:53:00Z,9,Inspire 3
2026-04-13T23:54:00Z,9,Inspire 3
2026-04-13T23:56:00Z,26,Inspire 3
2026-04-13T23:58:00Z,27,Inspire 3
2026-04-13T23:59:00Z,26,Inspire 3
2026-04-14T00:00:00Z,22,Inspire 3
2026-04-14T00:01:00Z,27,Inspire 3
2026-04-14T00:02:00Z,15,Inspire 3
2026-04-14T00:04:00Z,10,Inspire 3
2026-04-14T00:05:00Z,27,Inspire 3
2026-04-14T00:06:00Z,44,Inspire 3
2026-04-14T00:10:00Z,77,Inspire 3
2026-04-14T00:11:00Z,92,Inspire 3
2026-04-14T00:12:00Z,79,Inspire 3
2026-04-14T00:13:00Z,74,Inspire 3
2026-04-14T00:14:00Z,88,Inspire 3
2026-04-14T00:15:00Z,88,Inspire 3
2026-04-14T00:16:00Z,62,Inspire 3
2026-04-14T00:17:00Z,93,Inspire 3
2026-04-14T00:18:00Z,95,Inspire 3
2026-04-14T00:19:00Z,89,Inspire 3
2026-04-14T00:20:00Z,55,Inspire 3
2026-04-14T00:21:00Z,33,Inspire 3
2026-04-14T00:22:00Z,33,Inspire 3
2026-04-14T00:23:00Z,45,Inspire 3
2026-04-14T00:24:00Z,44,Inspire 3
2026-04-14T00:30:00Z,7,Inspire 3
2026-04-14T00:35:00Z,6,Inspire 3
2026-04-14T00:41:00Z,48,Inspire 3
2026-04-14T00:42:00Z,63,Inspire 3
2026-04-14T00:43:00Z,84,Inspire 3
2026-04-14T00:44:00Z,83,Inspire 3
2026-04-14T00:45:00Z,96,Inspire 3
2026-04-14T00:46:00Z,76,Inspire 3
2026-04-14T00:47:00Z,87,Inspire 3
2026-04-14T00:48:00Z,63,Inspire 3
2026-04-14T00:49:00Z,75,Inspire 3
2026-04-14T00:50:00Z,90,Inspire 3
2026-04-14T00:51:00Z,42,Inspire 3
2026-04-14T00:52:00Z,34,Inspire 3
2026-04-14T00:53:00Z,8,Inspire 3
2026-04-14T00:54:00Z,15,Inspire 3
2026-04-14T01:01:00Z,16,Inspire 3
2026-04-14T01:34:00Z,7,Inspire 3
2026-04-14T02:42:00Z,6,Inspire 3
2026-04-14T03:03:00Z,18,Inspire 3
2026-04-14T03:10:00Z,7,Inspire 3
2026-04-14T03:11:00Z,9,Inspire 3
2026-04-14T03:12:00Z,13,Inspire 3
2026-04-14T03:13:00Z,13,Inspire 3
2026-04-14T03:15:00Z,13,Inspire 3
2026-04-14T03:16:00Z,11,Inspire 3
2026-04-14T03:17:00Z,21,Inspire 3
2026-04-14T03:21:00Z,29,Inspire 3
2026-04-14T03:23:00Z,8,Inspire 3
2026-04-14T04:14:00Z,5,Inspire 3
2026-04-14T04:15:00Z,4,Inspire 3
2026-04-14T04:31:00Z,5,Inspire 3
2026-04-14T05:10:00Z,8,Inspire 3
2026-04-14T05:43:00Z,17,Inspire 3
2026-04-14T05:48:00Z,6,Inspire 3
2026-04-14T06:10:00Z,17,Inspire 3
2026-04-14T06:11:00Z,3,Inspire 3
2026-04-14T06:14:00Z,8,Inspire 3
2026-04-14T06:15:00Z,15,Inspire 3
2026-04-14T06:16:00Z,18,Inspire 3
2026-04-14T06:18:00Z,10,Inspire 3
2026-04-14T07:44:00Z,7,Inspire 3
2026-04-14T07:48:00Z,19,Inspire 3
2026-04-14T07:49:00Z,20,Inspire 3
2026-04-14T07:50:00Z,23,Inspire 3
2026-04-14T07:51:00Z,25,Inspire 3
2026-04-14T08:27:00Z,6,Inspire 3
2026-04-14T13:40:00Z,19,Inspire 3
2026-04-14T13:41:00Z,12,Inspire 3
2026-04-14T13:42:00Z,10,Inspire 3
2026-04-14T13:44:00Z,11,Inspire 3
2026-04-14T13:46:00Z,12,Inspire 3
2026-04-14T13:48:00Z,11,Inspire 3
2026-04-14T13:51:00Z,31,Inspire 3
2026-04-14T13:52:00Z,12,Inspire 3
2026-04-14T13:53:00Z,21,Inspire 3
2026-04-14T13:54:00Z,16,Inspire 3
2026-04-14T13:55:00Z,93,Inspire 3
2026-04-14T13:56:00Z,106,Inspire 3
2026-04-14T13:57:00Z,107,Inspire 3
2026-04-14T13:58:00Z,65,Inspire 3
2026-04-14T14:03:00Z,5,Inspire 3
2026-04-14T14:04:00Z,13,Inspire 3
2026-04-14T14:27:00Z,6,Inspire 3
2026-04-14T15:18:00Z,4,Inspire 3
2026-04-14T15:28:00Z,14,Inspire 3
2026-04-14T15:29:00Z,36,Inspire 3
2026-04-14T15:31:00Z,10,Inspire 3
2026-04-14T15:40:00Z,8,Inspire 3
2026-04-14T15:51:00Z,28,Inspire 3
2026-04-14T15:52:00Z,79,Inspire 3
2026-04-14T15:53:00Z,79,Inspire 3
2026-04-14T15:54:00Z,70,Inspire 3
2026-04-14T15:55:00Z,100,Inspire 3
2026-04-14T15:56:00Z,113,Inspire 3
2026-04-14T15:57:00Z,81,Inspire 3
2026-04-14T15:58:00Z,10,Inspire 3
2026-04-14T16:07:00Z,54,Inspire 3
2026-04-14T16:08:00Z,23,Inspire 3
2026-04-14T16:10:00Z,32,Inspire 3
2026-04-14T16:11:00Z,7,Inspire 3
2026-04-14T16:26:00Z,10,Inspire 3
2026-04-14T16:27:00Z,7,Inspire 3
2026-04-14T16:28:00Z,25,Inspire 3
2026-04-14T16:29:00Z,65,Inspire 3
2026-04-14T16:30:00Z,72,Inspire 3
2026-04-14T16:31:00Z,96,Inspire 3
2026-04-14T16:32:00Z,81,Inspire 3
2026-04-14T16:33:00Z,39,Inspire 3
2026-04-14T16:34:00Z,38,Inspire 3
2026-04-14T16:35:00Z,69,Inspire 3
2026-04-14T16:36:00Z,45,Inspire 3
2026-04-14T16:45:00Z,35,Inspire 3
2026-04-14T16:46:00Z,45,Inspire 3
2026-04-14T16:47:00Z,9,Inspire 3
2026-04-14T16:59:00Z,15,Inspire 3
2026-04-14T17:00:00Z,14,Inspire 3
2026-04-14T17:01:00Z,29,Inspire 3
2026-04-14T17:13:00Z,33,Inspire 3
2026-04-14T17:15:00Z,14,Inspire 3
2026-04-14T17:16:00Z,21,Inspire 3
2026-04-14T17:26:00Z,4,Inspire 3
2026-04-14T17:27:00Z,7,Inspire 3
